-1.944511532783508301e-01	5.089284181594848633e-01	3.503682911396026611e-01	1.149189397692680359e-01	-3.902575373649597168e-01	1.415213793516159058e-01	3.321204483509063721e-01	1.312964856624603271e-01	-3.294421732425689697e-01	-3.504307866096496582e-01	-4.050658643245697021e-02	6.383849680423736572e-02	4.474815428256988525e-01	7.706346455961465836e-03	2.290593683719635010e-01	5.151234865188598633e-01	-1.720853596925735474e-01	2.299924492835998535e-01	1.991599649190902710e-01	1.554428599774837494e-02
-2.952321469783782959e-01	8.693583309650421143e-02	4.331616163253784180e-01	1.860491037368774414e-01	-3.914037048816680908e-01	-1.015520244836807251e-01	3.273732662200927734e-01	1.769842058420181274e-01	-4.229419231414794922e-01	-3.959777951240539551e-01	-4.461279883980751038e-02	-1.447285562753677368e-01	3.853139281272888184e-01	-1.342387646436691284e-01	2.948674261569976807e-01	5.105613470077514648e-01	-3.023262321949005127e-01	3.264300525188446045e-01	1.342447549104690552e-01	2.961250245571136475e-01
-1.340636014938354492e-01	1.689489781856536865e-01	4.171850383281707764e-01	3.020096719264984131e-01	-3.543019890785217285e-01	1.478408426046371460e-01	1.425598412752151489e-01	3.044756352901458740e-01	-6.606897115707397461e-01	-4.646603763103485107e-01	1.988019943237304688e-01	2.898956090211868286e-02	2.895811498165130615e-01	2.739674597978591919e-02	3.409340381622314453e-01	5.619009137153625488e-01	-4.655015841126441956e-02	2.028340287506580353e-02	2.583664357662200928e-01	-3.650728985667228699e-02
-2.376888692378997803e-01	2.632690072059631348e-01	6.030333042144775391e-01	4.845937248319387436e-03	-4.902865290641784668e-01	2.470939159393310547e-01	2.537450194358825684e-01	3.557313382625579834e-01	-2.244565784931182861e-01	-6.197046041488647461e-01	2.819351553916931152e-01	1.018737331032752991e-01	2.469188123941421509e-01	7.705755531787872314e-02	-1.010091230273246765e-01	3.100432157516479492e-01	1.153192892670631409e-01	3.208178877830505371e-01	5.170088410377502441e-01	2.164662927389144897e-01
-2.985299797728657722e-03	4.284450411796569824e-01	5.552237033843994141e-01	2.140289545059204102e-01	-5.202772617340087891e-01	-8.677797019481658936e-02	1.994385719299316406e-01	4.919170737266540527e-01	-2.702769637107849121e-01	-4.283858239650726318e-01	-2.665857225656509399e-02	5.656230449676513672e-02	2.762518823146820068e-01	-1.153459846973419189e-01	-2.004444897174835205e-01	5.109690427780151367e-01	1.180197894573211670e-01	8.770252764225006104e-02	2.659236788749694824e-01	3.206978738307952881e-01
-8.655700832605361938e-02	2.108522355556488037e-01	4.715237319469451904e-01	-1.397008299827575684e-01	-5.306956171989440918e-01	1.010957434773445129e-01	1.698961853981018066e-01	4.764519631862640381e-01	-5.149449706077575684e-01	-2.435075193643569946e-01	2.404451817274093628e-01	-6.137838959693908691e-02	4.561517834663391113e-01	-7.156041264533996582e-02	-8.524344861507415771e-02	3.272997438907623291e-01	-3.887151479721069336e-01	1.446410827338695526e-02	4.063887596130371094e-01	5.265249684453010559e-02
-1.379701048135757446e-01	8.726959228515625000e-01	2.221855372190475464e-01	2.543864846229553223e-01	-6.570071578025817871e-01	7.090492844581604004e-01	1.157863289117813110e-01	1.780224591493606567e-01	-4.812917113304138184e-01	-5.029922127723693848e-01	5.211784243583679199e-01	6.084234118461608887e-01	4.732292592525482178e-01	2.752633988857269287e-01	-2.718464434146881104e-01	-7.465884834527969360e-02	-4.037867188453674316e-01	2.386440038681030273e-01	1.658461838960647583e-01	3.927835524082183838e-01
-2.927529215812683105e-01	-5.588594079017639160e-02	5.880281329154968262e-01	8.255997300148010254e-02	-2.531894445419311523e-01	2.808667719364166260e-02	2.428242713212966919e-01	4.055246114730834961e-01	-5.233782529830932617e-01	-3.395699262619018555e-01	1.411319375038146973e-01	-9.906635386869311333e-04	2.149853557348251343e-01	-3.695339560508728027e-01	-2.256641089916229248e-01	2.218040227890014648e-01	-3.419263064861297607e-01	-4.010109230875968933e-02	6.639221310615539551e-01	2.453399598598480225e-01
-1.420099139213562012e-01	2.917514741420745850e-01	3.704081773757934570e-01	3.408596217632293701e-01	-3.130080997943878174e-01	2.363977134227752686e-01	4.991041123867034912e-01	2.733239233493804932e-01	-4.907907843589782715e-01	-1.575597822666168213e-01	2.804814465343952179e-02	2.675293684005737305e-01	5.815089941024780273e-01	1.521397102624177933e-02	-1.345477551221847534e-01	-4.229541495442390442e-02	-3.028150498867034912e-01	4.532960057258605957e-02	4.194118976593017578e-01	2.091809213161468506e-01
-1.539416164159774780e-01	2.562699019908905029e-01	5.252042785286903381e-02	3.267395496368408203e-01	-3.030883669853210449e-01	-5.049006268382072449e-02	3.339550793170928955e-01	1.251745969057083130e-01	-6.693551540374755859e-01	-5.234030485153198242e-01	-3.273969292640686035e-01	3.386477008461952209e-02	3.006813526153564453e-01	-2.879455685615539551e-01	4.816350042819976807e-01	3.785035014152526855e-01	1.847535558044910431e-02	9.376696497201919556e-02	5.203064084053039551e-01	-5.085222423076629639e-02
7.254916429519653320e-02	5.001604557037353516e-01	4.020234942436218262e-01	3.549713641405105591e-02	-6.702498197555541992e-01	1.946743130683898926e-01	3.575074970722198486e-01	2.692300677299499512e-01	-4.805906116962432861e-01	-3.309226632118225098e-01	3.134003877639770508e-01	1.829318329691886902e-02	3.059262037277221680e-01	-1.115715354681015015e-01	1.851239427924156189e-02	4.140846431255340576e-01	-7.664062827825546265e-02	2.784387469291687012e-01	-9.511405974626541138e-02	2.040999680757522583e-01
-1.042777895927429199e-01	6.606404185295104980e-01	2.728087007999420166e-01	2.834344208240509033e-01	-5.211069583892822266e-01	5.339120626449584961e-01	3.041265904903411865e-01	3.972414433956146240e-01	-4.707747399806976318e-01	-2.753756642341613770e-01	5.131526589393615723e-01	5.126708745956420898e-01	3.189720511436462402e-01	1.903222315013408661e-02	-2.326485663652420044e-01	1.390131469815969467e-02	-5.648847222328186035e-01	1.276101619005203247e-01	2.018153481185436249e-02	2.412175536155700684e-01
2.765005640685558319e-02	6.517338752746582031e-01	4.408921003341674805e-01	4.823707044124603271e-02	-1.224219724535942078e-01	-2.139141261577606201e-01	3.089255392551422119e-01	2.210049480199813843e-01	-3.998196423053741455e-01	-8.308924734592437744e-02	-1.000513881444931030e-01	3.446489945054054260e-02	5.926448702812194824e-01	-6.794065237045288086e-01	-3.650107085704803467e-01	1.489206850528717041e-01	-1.818981468677520752e-01	5.818491578102111816e-01	5.372458696365356445e-01	3.904887437820434570e-01
-1.803276538848876953e-01	2.585403621196746826e-02	6.312557458877563477e-01	3.791432678699493408e-01	-2.925533056259155273e-01	8.711370080709457397e-02	2.613977193832397461e-01	3.968499600887298584e-01	-5.319839119911193848e-01	-4.366000741720199585e-02	7.357777655124664307e-02	-1.661207526922225952e-01	4.456176161766052246e-01	-2.399194240570068359e-01	-1.303836703300476074e-01	2.739801108837127686e-01	-3.701093494892120361e-01	-2.205791324377059937e-01	6.071385741233825684e-01	-5.075554549694061279e-02
2.204798161983489990e-01	1.815393716096878052e-01	3.100278973579406738e-01	4.356848597526550293e-01	-6.727051734924316406e-02	-2.617036104202270508e-01	6.178607940673828125e-01	2.684465982019901276e-02	-5.626788139343261719e-01	8.789796382188796997e-03	-6.872432827949523926e-01	1.650559902191162109e-01	-3.474990278482437134e-02	-6.074230074882507324e-01	7.264429330825805664e-02	5.521378517150878906e-01	-4.696095883846282959e-01	5.992442965507507324e-01	5.020924210548400879e-01	3.247364759445190430e-01
-4.831586182117462158e-01	5.833756923675537109e-02	6.610376238822937012e-01	1.207781732082366943e-01	2.929025590419769287e-01	6.572435796260833740e-02	2.491503506898880005e-01	2.490227818489074707e-01	-1.562625914812088013e-01	-4.637553691864013672e-01	6.385936588048934937e-02	2.636611163616180420e-01	4.264504313468933105e-01	-3.459309339523315430e-01	2.669200003147125244e-01	4.308498501777648926e-01	-4.353995919227600098e-01	1.542793810367584229e-01	8.981592059135437012e-01	-3.049440495669841766e-02
-5.845814570784568787e-02	6.593078374862670898e-01	8.754328638315200806e-02	1.705588400363922119e-01	-2.982840240001678467e-01	4.432206153869628906e-01	1.168624311685562134e-01	2.663412988185882568e-01	-4.341956079006195068e-01	-3.690747022628784180e-01	1.279726177453994751e-01	2.473571300506591797e-01	4.245366454124450684e-01	2.709703445434570312e-01	6.071926280856132507e-02	1.975199431180953979e-01	-5.096909403800964355e-01	4.602877795696258545e-01	3.949818313121795654e-01	1.018878817558288574e-01
-1.544124335050582886e-01	4.407307207584381104e-01	1.708775460720062256e-01	7.998807728290557861e-02	-3.910554572939872742e-02	1.570807993412017822e-01	3.627852201461791992e-01	2.263232469558715820e-01	-4.099271595478057861e-01	-2.873199284076690674e-01	-2.620801627635955811e-01	-1.265709102153778076e-01	4.323266446590423584e-01	-1.370832771062850952e-01	2.212209999561309814e-01	3.654464185237884521e-01	-3.033320605754852295e-01	3.017791807651519775e-01	5.493236184120178223e-01	3.414006158709526062e-02
1.578309237957000732e-01	3.681020438671112061e-01	2.693911492824554443e-01	1.983633041381835938e-01	-5.538715124130249023e-01	2.108113095164299011e-02	3.278799057006835938e-01	1.353148967027664185e-01	-6.367172598838806152e-01	-2.582088112831115723e-01	-1.274882704019546509e-01	1.107074879109859467e-02	1.240726858377456665e-01	-4.151449501514434814e-01	1.623002886772155762e-01	4.837419390678405762e-01	-1.593512296676635742e-01	3.199401795864105225e-01	-1.443079090677201748e-03	2.481455951929092407e-01
3.241138905286788940e-02	3.096734881401062012e-01	5.459413528442382812e-01	-3.926602378487586975e-02	-7.261539101600646973e-01	6.244060117751359940e-03	2.118031978607177734e-01	3.870801031589508057e-01	-4.944140911102294922e-01	-4.287116229534149170e-01	6.228172183036804199e-01	-9.405392408370971680e-02	1.960376501083374023e-01	-1.888877339661121368e-02	-1.372718960046768188e-01	4.194057881832122803e-01	-6.802125275135040283e-02	1.722089648246765137e-01	1.779618710279464722e-01	3.372364640235900879e-01
-2.301607728004455566e-01	3.810722827911376953e-01	4.686051607131958008e-01	6.421029567718505859e-03	-2.399227470159530640e-01	1.145273670554161072e-01	1.477650105953216553e-01	4.844831526279449463e-01	-4.142318964004516602e-01	-5.025438666343688965e-01	2.376911938190460205e-01	-2.365600168704986572e-01	3.313305079936981201e-01	-1.881469190120697021e-01	2.326213270425796509e-01	6.256822943687438965e-01	-8.953148126602172852e-02	8.647878468036651611e-02	2.318799793720245361e-01	-4.558233916759490967e-02
-2.012217044830322266e-01	2.202561944723129272e-01	4.471417665481567383e-01	1.847451925277709961e-02	-7.292523235082626343e-02	5.359463393688201904e-02	2.065297663211822510e-01	4.074289798736572266e-01	-5.964395403861999512e-01	-3.385365903377532959e-01	1.462111175060272217e-01	-5.811934359371662140e-03	4.188278913497924805e-01	-3.891301751136779785e-01	-4.886157345026731491e-03	2.515498101711273193e-01	-3.687573373317718506e-01	-1.372967660427093506e-01	5.691933035850524902e-01	-2.411308512091636658e-02
-4.451750516891479492e-01	-3.912349045276641846e-01	2.519158124923706055e-01	4.622450470924377441e-01	-2.353336811065673828e-01	-1.198112964630126953e-01	4.122816324234008789e-01	1.287222653627395630e-01	-7.501093745231628418e-01	2.506815455853939056e-02	-3.275595009326934814e-01	-7.828137278556823730e-02	5.615739151835441589e-02	-5.288027524948120117e-01	7.745069861412048340e-01	8.097908496856689453e-01	-8.029584288597106934e-01	2.358153611421585083e-01	4.764711856842041016e-01	3.102205693721771240e-01
-6.016595363616943359e-01	-2.013791352510452271e-01	3.825948834419250488e-01	6.093936562538146973e-01	-3.800812410190701485e-03	3.116813674569129944e-02	4.590785503387451172e-01	1.763280928134918213e-01	-7.875454425811767578e-01	1.104339957237243652e-01	-4.217773377895355225e-01	-2.532360553741455078e-01	3.296730518341064453e-01	-5.233134031295776367e-01	9.716885685920715332e-01	5.690369606018066406e-01	-8.405845165252685547e-01	5.573884248733520508e-01	-1.264519873075187206e-03	3.868890404701232910e-01
-1.158176064491271973e-01	4.748230278491973877e-01	4.499331712722778320e-01	3.383231163024902344e-01	-2.275450825691223145e-01	-1.501512974500656128e-01	6.040817499160766602e-01	4.263201355934143066e-01	-1.468773484230041504e-01	-2.349972277879714966e-01	-2.135372459888458252e-01	1.181621253490447998e-01	6.786252260208129883e-01	-1.373764723539352417e-01	-1.175789907574653625e-01	1.914590597152709961e-01	-4.443305730819702148e-01	-3.724751174449920654e-01	3.818216323852539062e-01	1.574656069278717041e-01
-2.203412801027297974e-01	2.222682833671569824e-01	3.344467878341674805e-01	2.097498178482055664e-01	-1.982530802488327026e-01	3.158792257308959961e-01	3.841451406478881836e-01	5.641604959964752197e-02	-4.829980432987213135e-01	-3.930266797542572021e-01	-2.305309921503067017e-01	3.373448550701141357e-01	4.316444098949432373e-01	-8.595298975706100464e-02	8.266543969511985779e-03	1.739864796400070190e-01	-1.927486211061477661e-01	3.762237131595611572e-01	3.504084646701812744e-01	1.743948906660079956e-01
-3.000518381595611572e-01	-3.146862089633941650e-01	3.292135000228881836e-01	4.919360280036926270e-01	-2.158604711294174194e-01	-1.028582528233528137e-01	4.075542092323303223e-01	1.809190958738327026e-01	-6.241123676300048828e-01	-1.098748371005058289e-01	-2.005884796380996704e-01	-1.641378551721572876e-01	1.322651356458663940e-01	-3.452982902526855469e-01	6.669103503227233887e-01	6.083211302757263184e-01	-6.503940224647521973e-01	1.864702552556991577e-01	6.040511131286621094e-01	1.700475364923477173e-01
-6.280565261840820312e-01	-3.269397914409637451e-01	3.473422527313232422e-01	3.009528815746307373e-01	-5.929847434163093567e-02	-4.757540673017501831e-02	4.546080529689788818e-01	2.176810055971145630e-01	-4.299663901329040527e-01	-1.683958619832992554e-01	-1.864105015993118286e-01	3.527847304940223694e-02	4.352594614028930664e-01	-3.364207744598388672e-01	6.489539146423339844e-01	6.299195289611816406e-01	-8.803533911705017090e-01	1.656148284673690796e-01	4.669160842895507812e-01	2.798318564891815186e-01
2.805980145931243896e-01	-1.050144806504249573e-02	6.922014355659484863e-01	6.364231109619140625e-01	-2.254243940114974976e-01	-1.201923266053199768e-01	3.496137261390686035e-01	-2.782470583915710449e-01	-7.365919351577758789e-01	-4.839381873607635498e-01	-2.873195111751556396e-01	5.033802390098571777e-01	-1.689495146274566650e-01	-4.555699825286865234e-01	4.033159017562866211e-01	6.765980720520019531e-01	-1.040139272809028625e-01	2.919538617134094238e-01	7.147833108901977539e-01	-3.966192603111267090e-01
-1.987751424312591553e-01	3.547541201114654541e-01	2.515783011913299561e-01	1.654956340789794922e-01	-2.276394218206405640e-01	6.403972208499908447e-02	2.049763351678848267e-01	3.127540349960327148e-01	-3.068274557590484619e-01	-5.030108690261840820e-01	-2.211090922355651855e-01	-7.171078771352767944e-02	2.857759594917297363e-01	-7.129231840372085571e-02	2.048480808734893799e-01	5.243192315101623535e-01	-2.589300870895385742e-01	-9.733104705810546875e-02	6.584677696228027344e-01	3.901098668575286865e-01
7.533361762762069702e-02	1.959571689367294312e-01	4.180845916271209717e-01	1.949903070926666260e-01	-3.785276412963867188e-01	-2.017469257116317749e-01	3.701528310775756836e-01	2.438204288482666016e-01	-5.399741530418395996e-01	-4.102536141872406006e-01	-2.077849805355072021e-01	6.376875191926956177e-02	1.911306083202362061e-01	1.276013255119323730e-02	1.933120340108871460e-01	5.829554200172424316e-01	-1.544050574302673340e-01	5.375314131379127502e-02	5.549569129943847656e-01	-2.509831190109252930e-01
2.234196364879608154e-01	6.364395618438720703e-01	1.732877939939498901e-01	1.345839351415634155e-01	-7.018750905990600586e-01	5.242160055786371231e-03	3.048303127288818359e-01	1.261182874441146851e-01	-5.893459916114807129e-01	-2.986849248409271240e-01	3.219344615936279297e-01	1.428163200616836548e-01	2.044426947832107544e-01	-9.804821014404296875e-02	-1.484604626893997192e-01	4.636741578578948975e-01	-3.932191729545593262e-01	2.109167277812957764e-01	-7.942216098308563232e-02	3.443389534950256348e-01
-2.403851449489593506e-01	8.936495184898376465e-01	1.491550207138061523e-01	1.012434661388397217e-01	-5.017392635345458984e-01	3.779125213623046875e-01	3.413122594356536865e-01	1.994839310646057129e-01	-4.447206854820251465e-01	-4.791572690010070801e-01	4.907633960247039795e-01	4.751318693161010742e-01	6.170220375061035156e-01	3.988705277442932129e-01	9.084957093000411987e-02	1.079714000225067139e-01	-2.603916525840759277e-01	3.236472010612487793e-01	7.104396820068359375e-02	2.126255184412002563e-01
-5.359423160552978516e-01	-1.385829001665115356e-01	1.901802718639373779e-01	6.533702015876770020e-01	-3.824579119682312012e-01	1.612385511398315430e-01	3.079372644424438477e-01	-9.245527535676956177e-02	-7.151538133621215820e-01	-2.914459072053432465e-02	-4.120089709758758545e-01	-1.102425828576087952e-01	6.719317287206649780e-02	-4.440512955188751221e-01	8.080075383186340332e-01	7.893980741500854492e-01	-8.784950375556945801e-01	4.497845470905303955e-01	8.946360647678375244e-02	2.849749922752380371e-01
-2.119397819042205811e-01	2.510997951030731201e-01	3.269405066967010498e-01	2.474272251129150391e-02	-3.978666067123413086e-01	8.938146382570266724e-02	6.311454772949218750e-01	1.210683733224868774e-01	-4.968036711215972900e-01	-5.001760721206665039e-01	-2.012821882963180542e-01	-5.725329741835594177e-03	4.102042317390441895e-01	3.477223515510559082e-01	1.102267950773239136e-01	3.776893019676208496e-01	-1.015607938170433044e-01	2.336559444665908813e-01	4.981994926929473877e-01	-1.521830260753631592e-01
-1.662166565656661987e-01	6.744122505187988281e-01	5.810700058937072754e-01	-8.268138021230697632e-02	-3.588020503520965576e-01	1.359675526618957520e-01	2.556521892547607422e-01	2.847697138786315918e-01	-2.972047924995422363e-01	-3.291616737842559814e-01	9.058848023414611816e-02	-3.119228221476078033e-02	3.460798263549804688e-01	-3.747283220291137695e-01	-3.810265064239501953e-01	2.904147207736968994e-01	-1.103036254644393921e-01	4.303132891654968262e-01	4.142276942729949951e-02	2.293494939804077148e-01
2.609519660472869873e-02	5.849149227142333984e-01	4.447284638881683350e-01	-7.599842734634876251e-03	-4.308339059352874756e-01	-9.523083269596099854e-02	2.235915660858154297e-01	2.868872284889221191e-01	-4.513779580593109131e-01	-3.198895454406738281e-01	-6.414192169904708862e-02	-4.513052478432655334e-02	2.915284931659698486e-01	-3.471196293830871582e-01	-5.943072959780693054e-02	5.245115160942077637e-01	-1.291534006595611572e-01	3.496395647525787354e-01	-2.010470256209373474e-02	4.978504031896591187e-02
6.690329313278198242e-02	6.578732728958129883e-01	4.040886461734771729e-01	1.581248641014099121e-01	-3.318661451339721680e-01	4.739067554473876953e-01	2.230093330144882202e-01	3.288733363151550293e-01	-4.582426846027374268e-01	-3.797474205493927002e-01	2.499112486839294434e-01	4.539451897144317627e-01	4.520473182201385498e-01	6.845302879810333252e-02	-3.915723264217376709e-01	-3.901650384068489075e-02	-4.175110161304473877e-01	1.685759872198104858e-01	1.712902188301086426e-01	2.436437159776687622e-01
-4.061191082000732422e-01	8.178884983062744141e-01	2.414942830801010132e-01	1.810880899429321289e-01	-5.369030237197875977e-01	7.575025558471679688e-01	1.326976567506790161e-01	2.203512489795684814e-01	-3.844847977161407471e-01	-4.086250364780426025e-01	2.770736217498779297e-01	4.501414000988006592e-01	5.413703322410583496e-01	4.023129642009735107e-01	9.692762978374958038e-03	1.015226822346448898e-02	-3.310281932353973389e-01	3.640076816082000732e-01	1.380168348550796509e-01	2.396739423274993896e-01
-4.987859725952148438e-02	9.344238787889480591e-02	2.329423874616622925e-01	1.987645775079727173e-01	-7.102684974670410156e-01	4.046567529439926147e-02	1.902401894330978394e-01	4.837617874145507812e-01	-7.025954723358154297e-01	-2.715603113174438477e-01	2.863703966140747070e-01	-1.676489263772964478e-01	3.051692843437194824e-01	-3.149188160896301270e-01	1.088856086134910583e-01	2.243681102991104126e-01	-2.372056096792221069e-01	2.342042624950408936e-01	2.766371369361877441e-01	2.379928976297378540e-01
-3.672707378864288330e-01	5.764032602310180664e-01	7.752604484558105469e-01	3.355483338236808777e-02	-1.686848551034927368e-01	1.664859503507614136e-01	8.298063278198242188e-02	3.100621402263641357e-01	-6.182245165109634399e-02	-6.097602844238281250e-01	2.014026492834091187e-01	1.649525910615921021e-01	8.499769866466522217e-02	1.206889301538467407e-01	2.012360841035842896e-01	6.527711749076843262e-01	2.102526426315307617e-01	5.433744788169860840e-01	5.650911927223205566e-01	-1.434624493122100830e-01
-3.777514398097991943e-01	6.357649564743041992e-01	5.911821499466896057e-02	1.806260645389556885e-01	-3.455895483493804932e-01	5.004653334617614746e-01	2.573682069778442383e-01	1.434123069047927856e-01	-5.743252038955688477e-01	-2.924295067787170410e-01	9.927456080913543701e-02	2.390485554933547974e-01	5.519511699676513672e-01	2.356142997741699219e-01	2.711175084114074707e-01	2.275623939931392670e-02	-4.030016064643859863e-01	4.401986002922058105e-01	1.746029555797576904e-01	1.332637071609497070e-01
-1.008469909429550171e-01	6.328569054603576660e-01	7.480744719505310059e-01	4.231278002262115479e-01	-2.098351120948791504e-01	-1.626067012548446655e-01	5.261353254318237305e-01	6.890200972557067871e-01	2.542523201555013657e-03	-1.037385240197181702e-01	-2.692026495933532715e-01	1.967458724975585938e-01	7.202385663986206055e-01	-1.836774945259094238e-01	-7.487546186894178391e-03	5.387158989906311035e-01	2.690371498465538025e-02	-9.904812276363372803e-02	-1.601213216781616211e-02	1.431085020303726196e-01
-1.599356681108474731e-01	4.003806412220001221e-01	4.925103485584259033e-01	2.868089377880096436e-01	-1.090463530272245407e-02	1.489918977022171021e-01	4.804109334945678711e-01	3.453691899776458740e-01	-1.326615214347839355e-01	-3.434466719627380371e-01	-1.210033893585205078e-01	5.191595554351806641e-01	7.321160435676574707e-01	-5.489191785454750061e-02	2.163264341652393341e-02	3.088816255331039429e-02	-5.431542992591857910e-01	-8.946201205253601074e-02	4.024038016796112061e-01	1.252540349960327148e-01
-1.204054206609725952e-01	2.751898765563964844e-01	5.714492201805114746e-01	8.034590631723403931e-02	-3.743169009685516357e-01	-2.345641888678073883e-02	1.497189104557037354e-01	2.744641005992889404e-01	-3.118109107017517090e-01	-6.182878613471984863e-01	-6.296682357788085938e-02	4.505844041705131531e-02	1.281286925077438354e-01	-2.175210863351821899e-01	-1.772945374250411987e-01	3.081384301185607910e-01	-5.371969565749168396e-02	1.448373198509216309e-01	3.875395059585571289e-01	3.121014535427093506e-01
2.289546579122543335e-01	5.907489061355590820e-01	1.731791496276855469e-01	2.113765925168991089e-01	-1.745431721210479736e-01	-1.939848661422729492e-01	4.958284199237823486e-01	1.294492185115814209e-01	-5.111110806465148926e-01	1.616464462131261826e-03	-6.537841558456420898e-01	2.372038364410400391e-01	1.523486226797103882e-01	-8.524926900863647461e-01	-6.211525201797485352e-02	4.175912439823150635e-01	-9.760065376758575439e-02	6.122913360595703125e-01	2.923157215118408203e-01	4.724249839782714844e-01
